account,device_type,log_date,device,unit,value,comment
681e3c0d5571c3cd6e0f09fa,refrigerador,10d04bb2-1b37-11f0-a293-5e600330184e,f381dc30-1ef6-5aa0-b834-1d74e9c1f656,kWh,0.308,
681e3c0d5571c3cd6e0f09fa,refrigerador,c216b7b2-1b1e-11f0-86c3-4ae32de43c44,f381dc30-1ef6-5aa0-b834-1d74e9c1f656,celsius,22.9,
681e3c0d5571c3cd6e0f09fa,refrigerador,6889a9b2-1b6d-11f0-b0ff-ed0720533304,f381dc30-1ef6-5aa0-b834-1d74e9c1f656,door_open_time,02:34,
681e3c0d5571c3cd6e0f0a54,aire_acondicionado,690f49b2-1b47-11f0-9745-0183c5331cbc,eb76413f-3f80-52d0-9eb8-c07ee494d8e8,celsius,25.8,
681e3c0d5571c3cd6e0f0a54,aire_acondicionado,8ac2fdb2-1b54-11f0-87e4-66a7c3d77a0b,eb76413f-3f80-52d0-9eb8-c07ee494d8e8,kWh,2.401,
681e3c0d5571c3cd6e0f0a54,aire_acondicionado,8c53ddb2-1ae2-11f0-8516-32c91fa57516,eb76413f-3f80-52d0-9eb8-c07ee494d8e8,locacion,sala,
681e3c0d5571c3cd6e0f0a54,aire_acondicionado,0befa5b2-1aff-11f0-a5f8-6925e4d49881,eb76413f-3f80-52d0-9eb8-c07ee494d8e8,state,encendido,
681e3c0d5571c3cd6e0f0a54,aire_acondicionado,5fccafb2-1b3c-11f0-a9c5-90ec04e423af,eb76413f-3f80-52d0-9eb8-c07ee494d8e8,on_time,06:20,
681e3c0d5571c3cd6e0f0a54,bombilla,1a12e5b2-1b42-11f0-8168-1d18c1a9a72d,92101d9c-8e9e-59bf-8a2d-c1e05628a46f,kWh,0.009,
681e3c0d5571c3cd6e0f0a54,bombilla,f37e8bb2-1afc-11f0-8fe8-04050b7f3584,92101d9c-8e9e-59bf-8a2d-c1e05628a46f,state,modo eco,
681e3c0d5571c3cd6e0f0a54,bombilla,a0e8a3b2-1aeb-11f0-98b0-4a3bf85031f6,92101d9c-8e9e-59bf-8a2d-c1e05628a46f,on_time,11:08,
681e3c0d5571c3cd6e0f0a54,cerradura,461473b2-1b0e-11f0-8c6d-ec196f68d6fe,2d7a744d-5d00-5995-aa94-57211d7fa3fd,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0a54,cerradura,15b0f1b2-1b6f-11f0-9b7f-888bbf5424f9,2d7a744d-5d00-5995-aa94-57211d7fa3fd,hora_apertura,2025-04-17 08:00:56.772293,
681e3c0d5571c3cd6e0f0a54,cerradura,c19117b2-1b44-11f0-9a33-27d528834fe9,bcf6a129-9b6b-5a6d-b95d-b2329ca00974,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0a54,cerradura,03f42db2-1b20-11f0-b23e-af4e14fdb88d,bcf6a129-9b6b-5a6d-b95d-b2329ca00974,hora_apertura,2025-04-17 02:44:56.772293,
681e3c0d5571c3cd6e0f0a54,refrigerador,e5187bb2-1acc-11f0-ae8a-2acf0c609bf4,ee0850e2-b4ff-5482-ba46-1f13b0abcba9,kWh,0.214,
681e3c0d5571c3cd6e0f0a54,refrigerador,9c010fb2-1b3e-11f0-9cee-5a88931199b5,ee0850e2-b4ff-5482-ba46-1f13b0abcba9,celsius,25.7,
681e3c0d5571c3cd6e0f0a54,refrigerador,2e220bb2-1b71-11f0-af96-744a3d7ebbe4,ee0850e2-b4ff-5482-ba46-1f13b0abcba9,door_open_time,08:19,
681e3c0d5571c3cd6e0f0a92,bombilla,262d81b2-1b07-11f0-8cf2-226bc8c648fd,75d9b9be-3593-53d3-80c1-c384913f3af4,kWh,0.01,
681e3c0d5571c3cd6e0f0a92,bombilla,1adb55b2-1b09-11f0-ae25-a3404ba1398c,75d9b9be-3593-53d3-80c1-c384913f3af4,state,standby,
681e3c0d5571c3cd6e0f0a92,bombilla,923fc3b2-1ace-11f0-889b-5b7ae07dbb58,75d9b9be-3593-53d3-80c1-c384913f3af4,on_time,04:14,
681e3c0d5571c3cd6e0f0a92,bombilla,1f792bb2-1b54-11f0-a9e7-216ffcd97ed1,bd07b7c3-9b8d-5418-ad06-f756d7f06091,kWh,0.008,
681e3c0d5571c3cd6e0f0a92,bombilla,078db1b2-1b2c-11f0-874f-925f3e22081a,bd07b7c3-9b8d-5418-ad06-f756d7f06091,state,error,
681e3c0d5571c3cd6e0f0a92,bombilla,674287b2-1b41-11f0-8cff-1c9d9864a639,bd07b7c3-9b8d-5418-ad06-f756d7f06091,on_time,09:33,
681e3c0d5571c3cd6e0f0a92,bombilla,66c3d5b2-1adc-11f0-b409-e5d24adf0fdf,05e0b9f8-fbf1-5ecd-ae9d-7dea0443535c,kWh,0.012,
681e3c0d5571c3cd6e0f0a92,bombilla,d07cc7b2-1b4e-11f0-be89-dbc6471db1a1,05e0b9f8-fbf1-5ecd-ae9d-7dea0443535c,state,standby,
681e3c0d5571c3cd6e0f0a92,bombilla,d8783fb2-1b2d-11f0-92ab-39d96f460875,05e0b9f8-fbf1-5ecd-ae9d-7dea0443535c,on_time,10:47,
681e3c0d5571c3cd6e0f0a92,bombilla,38f585b2-1b0a-11f0-8f35-e5c01643fe91,5a4c8a06-ce48-5654-8690-7d9050af91a2,kWh,0.007,
681e3c0d5571c3cd6e0f0a92,bombilla,fa6ec3b2-1b27-11f0-81a3-631371e0267a,5a4c8a06-ce48-5654-8690-7d9050af91a2,state,modo eco,
681e3c0d5571c3cd6e0f0a92,bombilla,c0cf95b2-1af2-11f0-811a-d542bd1c4220,5a4c8a06-ce48-5654-8690-7d9050af91a2,on_time,05:57,
681e3c0d5571c3cd6e0f0a92,bombilla,f33bbbb2-1b0f-11f0-8aaa-f50459fb1d97,4ef5aaf9-db5b-59fb-8284-9f7843710829,kWh,0.011,
681e3c0d5571c3cd6e0f0a92,bombilla,0d7997b2-1b18-11f0-9b7a-8476b637f2dd,4ef5aaf9-db5b-59fb-8284-9f7843710829,state,standby,
681e3c0d5571c3cd6e0f0a92,bombilla,0dbc67b2-1b05-11f0-8001-d3c88c9264a6,4ef5aaf9-db5b-59fb-8284-9f7843710829,on_time,09:52,
681e3c0d5571c3cd6e0f0a92,cerradura,70066fb2-1ae7-11f0-bb95-d625e75f8500,1902e427-c695-5731-be64-6a2441ec392c,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0a92,cerradura,70066fb2-1ae7-11f0-9322-9f58a11b9069,1902e427-c695-5731-be64-6a2441ec392c,hora_apertura,2025-04-17 11:25:56.772293,
681e3c0d5571c3cd6e0f0a92,cerradura,6a1a89b2-1afb-11f0-8fba-2f850adc4272,5623f3f8-9b31-554f-bd1f-bd30f115b373,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0a92,cerradura,ebc5e3b2-1b0a-11f0-bdca-fc8a469de9bc,5623f3f8-9b31-554f-bd1f-bd30f115b373,hora_apertura,2025-04-16 17:03:56.772293,
681e3c0d5571c3cd6e0f0a92,cerradura,e4500bb2-1b05-11f0-978c-8ca2c29ce6a0,e9151166-1981-5fb6-9ed8-00614c37f2b6,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0a92,cerradura,e7211fb2-1b4a-11f0-a873-44aeb0975779,e9151166-1981-5fb6-9ed8-00614c37f2b6,hora_apertura,2025-04-17 05:18:56.772293,
681e3c0d5571c3cd6e0f0a92,aspiradora,690f49b2-1b47-11f0-9dd8-15cba8b41cf3,9dcd30f8-3535-547c-a622-2e99f938cbfd,kWh,0.32,
681e3c0d5571c3cd6e0f0a92,aspiradora,290583b2-1ac1-11f0-b66e-9500bba2640f,9dcd30f8-3535-547c-a622-2e99f938cbfd,ruta,sala principal,
681e3c0d5571c3cd6e0f0a92,aspiradora,dd1d03b2-1aed-11f0-a697-0c10933bdf87,9dcd30f8-3535-547c-a622-2e99f938cbfd,state,modo eco,
681e3c0d5571c3cd6e0f0a92,refrigerador,37f133b2-1acb-11f0-a2ed-b0cde3201226,b6a15787-5d39-5d69-a603-cf74c8efecd2,kWh,0.368,
681e3c0d5571c3cd6e0f0a92,refrigerador,54bd53b2-1b2b-11f0-be2f-506dda954e67,b6a15787-5d39-5d69-a603-cf74c8efecd2,celsius,29.8,
681e3c0d5571c3cd6e0f0a92,refrigerador,a85e7bb2-1af0-11f0-8f5a-7c2eb47a04de,b6a15787-5d39-5d69-a603-cf74c8efecd2,door_open_time,06:47,
681e3c0d5571c3cd6e0f0ae9,bombilla,9f14f3b2-1b70-11f0-a912-3a11f66e9f83,5a69f9d9-e312-5c66-85fb-08bd4c7b5d9b,kWh,0.014,
681e3c0d5571c3cd6e0f0ae9,bombilla,cd2613b2-1b2f-11f0-afba-20209febdf7c,5a69f9d9-e312-5c66-85fb-08bd4c7b5d9b,state,apagado,
681e3c0d5571c3cd6e0f0ae9,bombilla,1fbbfbb2-1b41-11f0-a1d0-fc4b2eceae01,5a69f9d9-e312-5c66-85fb-08bd4c7b5d9b,on_time,12:14,
681e3c0d5571c3cd6e0f0ae9,bombilla,249ca1b2-1b79-11f0-aa01-b343045b73cb,aaa47182-66b6-5f77-bd6e-4a1a5fe5be4c,kWh,0.011,
681e3c0d5571c3cd6e0f0ae9,bombilla,704251b2-1b5f-11f0-816c-c67d27522f07,aaa47182-66b6-5f77-bd6e-4a1a5fe5be4c,state,modo eco,
681e3c0d5571c3cd6e0f0ae9,bombilla,1efa79b2-1aef-11f0-82a6-b44bc4c7faf7,aaa47182-66b6-5f77-bd6e-4a1a5fe5be4c,on_time,03:31,
681e3c0d5571c3cd6e0f0ae9,bombilla,cb5951b2-1b29-11f0-9209-4d9fd7deed1a,70b44214-a5ea-5fe8-bbd9-889ad118f9c6,kWh,0.012,
681e3c0d5571c3cd6e0f0ae9,bombilla,a12485b2-1b63-11f0-bbac-553b214a247c,70b44214-a5ea-5fe8-bbd9-889ad118f9c6,state,standby,
681e3c0d5571c3cd6e0f0ae9,bombilla,0aeb53b2-1ac0-11f0-98b8-11065e9b1c0a,70b44214-a5ea-5fe8-bbd9-889ad118f9c6,on_time,09:02,
681e3c0d5571c3cd6e0f0ae9,bombilla,38f585b2-1b0a-11f0-a061-bb2990a7beac,2348e6da-6ecb-5159-b959-85c1a76091e7,kWh,0.011,
681e3c0d5571c3cd6e0f0ae9,bombilla,a02033b2-1b24-11f0-a154-f32068746ea8,2348e6da-6ecb-5159-b959-85c1a76091e7,state,error,
681e3c0d5571c3cd6e0f0ae9,bombilla,7f2e01b2-1b69-11f0-a3fa-6ae59ede00d9,2348e6da-6ecb-5159-b959-85c1a76091e7,on_time,02:56,
681e3c0d5571c3cd6e0f0ae9,bombilla,595b29b2-1b76-11f0-bc61-f454cb222d42,b965e1f1-3033-5751-abd3-9ba1fd9fd331,kWh,0.005,
681e3c0d5571c3cd6e0f0ae9,bombilla,a6cd9bb2-1b62-11f0-becb-a402b90d7c93,b965e1f1-3033-5751-abd3-9ba1fd9fd331,state,standby,
681e3c0d5571c3cd6e0f0ae9,bombilla,26b321b2-1ae1-11f0-a383-62ee5220eec1,b965e1f1-3033-5751-abd3-9ba1fd9fd331,on_time,03:52,
681e3c0d5571c3cd6e0f0ae9,cerradura,294165b2-1b39-11f0-82ac-a170fcca94f3,60788213-4727-55eb-a15f-dbe8ff600182,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0ae9,cerradura,b4f7c9b2-1b1a-11f0-ad4f-570a858e1d0c,60788213-4727-55eb-a15f-dbe8ff600182,hora_apertura,2025-04-17 03:49:56.772293,
681e3c0d5571c3cd6e0f0ae9,cerradura,df2c95b2-1ae0-11f0-865c-95e3ced40e61,d866e545-87bc-5c01-b256-9bbb65e39938,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0ae9,cerradura,032bbdb2-1b59-11f0-801f-519fe0501099,d866e545-87bc-5c01-b256-9bbb65e39938,hora_apertura,2025-04-17 10:43:56.772293,
681e3c0d5571c3cd6e0f0ae9,aspiradora,cc1ad3b2-1b7b-11f0-996a-3f5584b47d99,6c694310-ae21-5833-86dd-b3f29b494217,kWh,0.423,
681e3c0d5571c3cd6e0f0ae9,aspiradora,76f6a7b2-1b12-11f0-828a-1b55f1d847b8,6c694310-ae21-5833-86dd-b3f29b494217,ruta,personalizada,
681e3c0d5571c3cd6e0f0ae9,aspiradora,bf02d3b2-1aec-11f0-b395-00b98ee973d1,6c694310-ae21-5833-86dd-b3f29b494217,state,apagado,
681e3c0d5571c3cd6e0f0ae9,refrigerador,26f5f1b2-1ace-11f0-b489-9efd3cdf0968,81f2596d-c771-5af3-9b1d-974b73a4e079,kWh,0.217,
681e3c0d5571c3cd6e0f0ae9,refrigerador,eed9c7b2-1b3c-11f0-8391-dd71a5bd34f0,81f2596d-c771-5af3-9b1d-974b73a4e079,celsius,27.6,
681e3c0d5571c3cd6e0f0ae9,refrigerador,77faf9b2-1b51-11f0-9d9d-a42d0d00630a,81f2596d-c771-5af3-9b1d-974b73a4e079,door_open_time,10:18,
681e3c0d5571c3cd6e0f0ae9,refrigerador,6ca8cdb2-1b53-11f0-bd43-57776711887f,cf11a993-3e78-5b15-9449-2411a4536f30,kWh,0.361,
681e3c0d5571c3cd6e0f0ae9,refrigerador,5899a7b2-1b24-11f0-8adf-f3f7db8aba44,cf11a993-3e78-5b15-9449-2411a4536f30,celsius,16.9,
681e3c0d5571c3cd6e0f0ae9,refrigerador,48ec75b2-1ac8-11f0-822e-6774f90beb5f,cf11a993-3e78-5b15-9449-2411a4536f30,door_open_time,02:26,
681e3c0d5571c3cd6e0f0b3d,bombilla,547a83b2-1b3e-11f0-b24a-8e7736638f45,c507557d-609c-5a4c-bac9-c831f04b1c84,kWh,0.014,
681e3c0d5571c3cd6e0f0b3d,bombilla,acc06fb2-1ac3-11f0-b091-a08250dc32a9,c507557d-609c-5a4c-bac9-c831f04b1c84,state,error,
681e3c0d5571c3cd6e0f0b3d,bombilla,aa6e0db2-1ae3-11f0-b7f1-0486bb2d37f6,c507557d-609c-5a4c-bac9-c831f04b1c84,on_time,00:50,
681e3c0d5571c3cd6e0f0b3d,bombilla,3c4c39b2-1b29-11f0-ac95-b26e60506709,a0e17c93-f2b8-5023-bebf-f2548ca91bc3,kWh,0.007,
681e3c0d5571c3cd6e0f0b3d,bombilla,c949bfb2-1b36-11f0-aa95-84ce40044a59,a0e17c93-f2b8-5023-bebf-f2548ca91bc3,state,standby,
681e3c0d5571c3cd6e0f0b3d,bombilla,86a3d9b2-1b6e-11f0-8864-0c3366d3764e,a0e17c93-f2b8-5023-bebf-f2548ca91bc3,on_time,09:32,
681e3c0d5571c3cd6e0f0b3d,bombilla,9e5371b2-1b1e-11f0-b5de-fa978df243cf,b0c67c83-ab62-542a-8a05-2571b0969545,kWh,0.014,
681e3c0d5571c3cd6e0f0b3d,bombilla,7b51adb2-1b70-11f0-9ac8-bb1c35db34fa,b0c67c83-ab62-542a-8a05-2571b0969545,state,modo eco,
681e3c0d5571c3cd6e0f0b3d,bombilla,142dedb2-1acb-11f0-b20b-f1e9b8cd8cab,b0c67c83-ab62-542a-8a05-2571b0969545,on_time,04:49,
681e3c0d5571c3cd6e0f0b3d,bombilla,184623b2-1b3c-11f0-b14f-67b9418461e4,868bf631-c928-5f32-aa7c-b2dd90952f54,kWh,0.013,
681e3c0d5571c3cd6e0f0b3d,bombilla,02efdbb2-1ae1-11f0-9968-8bc5305bfbf7,868bf631-c928-5f32-aa7c-b2dd90952f54,state,encendido,
681e3c0d5571c3cd6e0f0b3d,bombilla,2a45b7b2-1b78-11f0-902a-7c4f9d018f1e,868bf631-c928-5f32-aa7c-b2dd90952f54,on_time,08:12,
681e3c0d5571c3cd6e0f0b3d,cerradura,f54b4db2-1b02-11f0-bfab-efda0c28ae20,5473c35a-fae9-5150-a919-faf5d328cc42,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0b3d,cerradura,d5a72bb2-1ae8-11f0-955f-f905c4e5c23d,5473c35a-fae9-5150-a919-faf5d328cc42,hora_apertura,2025-04-17 03:12:56.772293,
681e3c0d5571c3cd6e0f0b3d,cerradura,f58e1db2-1aef-11f0-bd2b-2ad9e4174766,dfe0e1e8-9666-5a63-bd96-52cfaa40cdc6,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0b3d,cerradura,56cce5b2-1b1e-11f0-8d54-14c081af6a28,dfe0e1e8-9666-5a63-bd96-52cfaa40cdc6,hora_apertura,2025-04-16 13:17:56.772293,
681e3c0d5571c3cd6e0f0b3d,refrigerador,13a84db2-1af1-11f0-9b17-8d8fc0e6f4c2,0b72e71f-c4ce-51f9-bb52-21d97efbe0f5,kWh,0.342,
681e3c0d5571c3cd6e0f0b3d,refrigerador,afd453b2-1af5-11f0-b955-63ac1626e617,0b72e71f-c4ce-51f9-bb52-21d97efbe0f5,celsius,19.4,
681e3c0d5571c3cd6e0f0b3d,refrigerador,2eea7bb2-1b38-11f0-8b0f-a3bc7ed56e30,0b72e71f-c4ce-51f9-bb52-21d97efbe0f5,door_open_time,00:31,
681e3c0d5571c3cd6e0f0b3d,refrigerador,58dc77b2-1b11-11f0-ba47-9f9795311895,07bfb186-84ab-5d84-8497-b245b2b22b06,kWh,0.106,
681e3c0d5571c3cd6e0f0b3d,refrigerador,dc5493b2-1b26-11f0-827f-ebb0c7ff0872,07bfb186-84ab-5d84-8497-b245b2b22b06,celsius,16.2,
681e3c0d5571c3cd6e0f0b3d,refrigerador,550023b2-1b18-11f0-a673-97963b046de0,07bfb186-84ab-5d84-8497-b245b2b22b06,door_open_time,04:57,
681e3c0d5571c3cd6e0f0b79,bombilla,72d783b2-1b2c-11f0-8679-e9d8b6d39b34,bf438762-6fc5-5660-8da4-a2c5448dc124,kWh,0.009,
681e3c0d5571c3cd6e0f0b79,bombilla,8e5c81b2-1b60-11f0-b04f-db9ae5f9a2a7,bf438762-6fc5-5660-8da4-a2c5448dc124,state,error,
681e3c0d5571c3cd6e0f0b79,bombilla,944867b2-1b4c-11f0-b37f-158ec64a585e,bf438762-6fc5-5660-8da4-a2c5448dc124,on_time,07:38,
681e3c0d5571c3cd6e0f0b79,cerradura,a2b565b2-1af1-11f0-aaf5-9c091330c0a3,ca6b822c-d15e-5705-9ef8-b77654c581c1,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0b79,cerradura,4c4329b2-1ae7-11f0-931e-c3b6e6310e99,ca6b822c-d15e-5705-9ef8-b77654c581c1,hora_apertura,2025-04-16 16:03:56.772293,
681e3c0d5571c3cd6e0f0b79,cerradura,6c6cebb2-1adb-11f0-80ff-75bda03cacbd,5dc0a3df-309c-5a46-88d3-8dbf8c3b5ec3,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0b79,cerradura,33d20fb2-1ae5-11f0-ad2a-1a3982069055,5dc0a3df-309c-5a46-88d3-8dbf8c3b5ec3,hora_apertura,2025-04-17 01:08:56.772293,
681e3c0d5571c3cd6e0f0b79,cerradura,095a73b2-1b32-11f0-8086-0d3cb9d754ea,6d621454-360c-588d-92d8-d2f85fb83820,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0b79,cerradura,21031db2-1b6d-11f0-8527-27754da5ae08,6d621454-360c-588d-92d8-d2f85fb83820,hora_apertura,2025-04-17 05:40:56.772293,
681e3c0d5571c3cd6e0f0b79,refrigerador,bf8873b2-1ac6-11f0-b088-db165d855625,c40b0af3-b4d0-5a40-86a0-8db184f2d2b5,kWh,0.204,
681e3c0d5571c3cd6e0f0b79,refrigerador,97e1ebb2-1b58-11f0-b146-b4c0c25a32be,c40b0af3-b4d0-5a40-86a0-8db184f2d2b5,celsius,27.7,
681e3c0d5571c3cd6e0f0b79,refrigerador,2460bfb2-1b01-11f0-a915-2ee95aa19450,c40b0af3-b4d0-5a40-86a0-8db184f2d2b5,door_open_time,05:22,
681e3c0d5571c3cd6e0f0bbc,bombilla,7d255db2-1aeb-11f0-b9cb-ce5330fbfb1e,54c2b50b-9119-56b9-8e50-65116f990aa2,kWh,0.011,
681e3c0d5571c3cd6e0f0bbc,bombilla,1efa79b2-1aef-11f0-afdf-7655c0517382,54c2b50b-9119-56b9-8e50-65116f990aa2,state,standby,
681e3c0d5571c3cd6e0f0bbc,bombilla,334c6fb2-1b0b-11f0-a695-3217a75274dd,54c2b50b-9119-56b9-8e50-65116f990aa2,on_time,11:01,
681e3c0d5571c3cd6e0f0bbc,bombilla,7529e5b2-1b0c-11f0-abf3-aaf79872261b,2a90d58f-d70f-56b3-859d-74887b45f82d,kWh,0.006,
681e3c0d5571c3cd6e0f0bbc,bombilla,fab193b2-1b14-11f0-b7df-483cb9840765,2a90d58f-d70f-56b3-859d-74887b45f82d,state,encendido,
681e3c0d5571c3cd6e0f0bbc,bombilla,b226b5b2-1ad5-11f0-912f-c602affac98f,2a90d58f-d70f-56b3-859d-74887b45f82d,on_time,05:14,
681e3c0d5571c3cd6e0f0bbc,bombilla,02efdbb2-1ae1-11f0-80ba-bceae1f6e46c,e5bf4117-bb9e-5cd6-b09f-531f5b2f3a16,kWh,0.013,
681e3c0d5571c3cd6e0f0bbc,bombilla,bc2ad1b2-1b32-11f0-b5d9-803b81b31193,e5bf4117-bb9e-5cd6-b09f-531f5b2f3a16,state,encendido,
681e3c0d5571c3cd6e0f0bbc,bombilla,baa0dfb2-1b19-11f0-bf0f-a5ca51408505,e5bf4117-bb9e-5cd6-b09f-531f5b2f3a16,on_time,05:39,
681e3c0d5571c3cd6e0f0bbc,cerradura,7f2e01b2-1b69-11f0-8d4f-3716365df241,89e464bf-c642-556a-94ec-fdf7241c0555,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0bbc,cerradura,70493fb2-1ad4-11f0-958b-3dbdd25755a6,89e464bf-c642-556a-94ec-fdf7241c0555,hora_apertura,2025-04-16 12:36:56.772293,
681e3c0d5571c3cd6e0f0bbc,aspiradora,7b51adb2-1b70-11f0-8bd1-d6d0d7faf837,54ae1771-03ad-5dd9-a672-2ecdebb63eb9,kWh,0.365,
681e3c0d5571c3cd6e0f0bbc,aspiradora,975c4bb2-1b7e-11f0-8a0f-5582f89f3342,54ae1771-03ad-5dd9-a672-2ecdebb63eb9,ruta,habitaciones,
681e3c0d5571c3cd6e0f0bbc,aspiradora,105199b2-1ad2-11f0-9b32-718a50d55fa7,54ae1771-03ad-5dd9-a672-2ecdebb63eb9,state,error,
681e3c0d5571c3cd6e0f0c00,aire_acondicionado,3b47e7b2-1aea-11f0-834f-7e21f592c000,7ee56aab-8af0-5a48-b8f3-32c6b96f4ae5,celsius,23.5,
681e3c0d5571c3cd6e0f0c00,aire_acondicionado,89beabb2-1b15-11f0-9974-8ef3e582342b,7ee56aab-8af0-5a48-b8f3-32c6b96f4ae5,kWh,2.408,
681e3c0d5571c3cd6e0f0c00,aire_acondicionado,82ce73b2-1aea-11f0-a0ca-32465c991f50,7ee56aab-8af0-5a48-b8f3-32c6b96f4ae5,locacion,sala,
681e3c0d5571c3cd6e0f0c00,aire_acondicionado,e0f269b2-1b71-11f0-be28-ab7307033d78,7ee56aab-8af0-5a48-b8f3-32c6b96f4ae5,state,modo eco,
681e3c0d5571c3cd6e0f0c00,aire_acondicionado,c6bb7bb2-1ade-11f0-b0fd-7fdbad7fe259,7ee56aab-8af0-5a48-b8f3-32c6b96f4ae5,on_time,10:55,
681e3c0d5571c3cd6e0f0c00,bombilla,9d0c4fb2-1af2-11f0-a329-f3d36a197cc0,548dcdfa-cbec-5ea7-9c18-a67169c23c81,kWh,0.01,
681e3c0d5571c3cd6e0f0c00,bombilla,070811b2-1b52-11f0-b54b-d137ee399450,548dcdfa-cbec-5ea7-9c18-a67169c23c81,state,encendido,
681e3c0d5571c3cd6e0f0c00,bombilla,ae0791b2-1aef-11f0-a40b-757acabc3e16,548dcdfa-cbec-5ea7-9c18-a67169c23c81,on_time,06:53,
681e3c0d5571c3cd6e0f0c00,bombilla,efde19b2-1b7b-11f0-84a5-5c9da133a806,5d9052c3-487f-5e8c-b766-c032ea68990c,kWh,0.007,
681e3c0d5571c3cd6e0f0c00,bombilla,e3ca6bb2-1b2b-11f0-9e03-410e87eb64e3,5d9052c3-487f-5e8c-b766-c032ea68990c,state,standby,
681e3c0d5571c3cd6e0f0c00,bombilla,012319b2-1adb-11f0-b6f8-73aff231efa2,5d9052c3-487f-5e8c-b766-c032ea68990c,on_time,01:41,
681e3c0d5571c3cd6e0f0c00,bombilla,2774a3b2-1b33-11f0-a956-939ea0c3c33c,bd367c5f-406b-584e-b564-14f97a51a12c,kWh,0.014,
681e3c0d5571c3cd6e0f0c00,bombilla,9d91efb2-1acc-11f0-887c-1bcf55e8f170,bd367c5f-406b-584e-b564-14f97a51a12c,state,apagado,
681e3c0d5571c3cd6e0f0c00,bombilla,475b95b2-1b3a-11f0-8d92-9712b0261ddb,bd367c5f-406b-584e-b564-14f97a51a12c,on_time,00:11,
681e3c0d5571c3cd6e0f0c00,bombilla,b9df5db2-1ac7-11f0-b6fc-f257b651a6b1,086fc69e-4c61-547b-a613-0befc9f47c17,kWh,0.008,
681e3c0d5571c3cd6e0f0c00,bombilla,1f8019b2-1ac9-11f0-82e2-5e590604eedd,086fc69e-4c61-547b-a613-0befc9f47c17,state,standby,
681e3c0d5571c3cd6e0f0c00,bombilla,8a871bb2-1adc-11f0-88a4-58fca447950b,086fc69e-4c61-547b-a613-0befc9f47c17,on_time,10:07,
681e3c0d5571c3cd6e0f0c00,bombilla,befbe5b2-1b77-11f0-8ec6-d52a7205cdaa,24d03aa3-1f6d-5960-a72b-72237721f5cb,kWh,0.008,
681e3c0d5571c3cd6e0f0c00,bombilla,03b15db2-1b33-11f0-b99e-490ff2b20725,24d03aa3-1f6d-5960-a72b-72237721f5cb,state,standby,
681e3c0d5571c3cd6e0f0c00,bombilla,3f1d4db2-1b6e-11f0-b2f6-4e22b2099465,24d03aa3-1f6d-5960-a72b-72237721f5cb,on_time,10:10,
681e3c0d5571c3cd6e0f0c00,bombilla,77faf9b2-1b51-11f0-b279-a7efd59a861d,d4d9053e-23f7-5524-8e51-4c4078f7c403,kWh,0.005,
681e3c0d5571c3cd6e0f0c00,bombilla,a22fc5b2-1b17-11f0-8716-8bebc9efe34f,d4d9053e-23f7-5524-8e51-4c4078f7c403,state,modo eco,
681e3c0d5571c3cd6e0f0c00,bombilla,ee5427b2-1b62-11f0-ba70-5e85e038b324,d4d9053e-23f7-5524-8e51-4c4078f7c403,on_time,11:15,
681e3c0d5571c3cd6e0f0c00,cerradura,99b59bb2-1ad3-11f0-9e97-f08c65966354,7d8b1007-26df-5372-844a-26e04db0976c,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0c00,cerradura,b5c039b2-1ae1-11f0-8b30-b5efe95fcd53,7d8b1007-26df-5372-844a-26e04db0976c,hora_apertura,2025-04-17 02:49:56.772293,
681e3c0d5571c3cd6e0f0c00,cerradura,8b489db2-1b2e-11f0-9e8f-4fdd902374ed,4e4abfa8-5742-5131-9711-c3bb2da46927,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0c00,cerradura,667a17b2-1b7a-11f0-ad4c-58096f95baae,4e4abfa8-5742-5131-9711-c3bb2da46927,hora_apertura,2025-04-16 20:14:56.772293,
681e3c0c5571c3cd6e0f011e,aire_acondicionado,3e4defb2-1c32-11f0-b8ff-7f438c713186,e238bdbf-f420-5871-8b3d-316275c6bfa8,celsius,29.7,
681e3c0c5571c3cd6e0f011e,aire_acondicionado,c627ffb2-1c1a-11f0-ba54-01a4ec5e321d,e238bdbf-f420-5871-8b3d-316275c6bfa8,kWh,1.916,
681e3c0c5571c3cd6e0f011e,aire_acondicionado,4a25bbb2-1c0a-11f0-b18f-7bc7026d8d3b,e238bdbf-f420-5871-8b3d-316275c6bfa8,locacion,comedor,
